,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
3486,graefe's archive for clinical and experimental ophthalmology,Intravitreal triamcinolone for macular edema in Lyme disease,"['Michele Reibaldi', 'Salvatore Faro', 'Lorenzo Motta', 'Antonio Longo']",10.1007/s00417-007-0740-0,2008.0,6,journal-article,,,0,0,1,0,en,ro,
3487,fmc - formación médica continuada en atención primaria,Enfermedad por picadura de garrapata: enfermedad de Lyme,"['María José Benavides Moraz', 'E. Carod Benedico', 'Y.A. Chabbar Boudet']",10.1016/s1134-2072(08)70737-0,2008.0,0,journal-article,,,0,0,1,0,es,es,
3488,youth justice,"Book Review: K. Harris (ed.), Respect in the Neighbourhood: Why Neighbourliness Matters, Russell House Publishing, Lyme Regis, £18.95 Pb, ISBN 978—1-905541—02—7",['Janet Jamieson'],10.1177/1473225408091379,2008.0,0,journal-article,,,0,0,1,0,en,en,
3489,marine pollution bulletin,"PAH in commercial shellfish following the grounding of the MSC Napoli in Lyme Bay, UK, in 2007","['Carole Kelly', 'Robin J. Law', 'Kerry L. Baker', 'Myriam M.E. Lunn', 'Philip K. Mellor']",10.1016/j.marpolbul.2008.04.003,2008.0,3,journal-article,,,0,0,1,0,fi,en,
3490,journal of shoulder and elbow surgery,Operative treatment of a winged scapula due to peripheral nerve palsy in Lyme disease: A case report and review of the literature,"['Oliver E. Bischel', 'Axel Hempfing', 'Markus Rickert', 'Markus Loew']",10.1016/j.jse.2008.03.006,2008.0,7,journal-article,,,0,0,1,0,en,en,
3491,alzheimer's & dementia,P1‐378: Concurrent Alzheimer's disease and Lyme neuroborreliosis: Persisting atypical cystic Forms of Borrelia burgdorferi in the brain and recovery of cognitive decline following antibiotic treatment,"['Judith Miklossy', 'Lesley A. Fein', 'Sherman McCall', 'Sandor Kasas', 'Patrick L. McGeer']",10.1016/j.jalz.2008.05.960,2008.0,0,journal-article,,,0,0,1,0,de,en,
3492,clinical child psychology and psychiatry,"Book Review: Ann Catchpole (Ed.), Delivering Evidence-based Therapeutic Support to Children and Families: A Message of Hope from an Interagency Team Working with Families Affected by Abuse. Lyme Regis: Russell House, 2006. £22.95. ISBN 1904855853",['Vivien Nice'],10.1177/13591045080130011302,2008.0,0,journal-article,,,0,0,1,0,en,en,
3493,schweizer archiv für tierheilkunde,Das Dilemma der Lyme Borreliose beim Hund unter besonderer Berücksichtigung der „Lyme Nephritis“,"['B. Gerber', 'S. Eichenberger', 'K. Haug', 'M. M. Wittenbrink']",10.1024/0036-7281.151.10.479,2009.0,4,journal-article,,,0,0,1,0,de,de,
3494,neurologie.com,Les neuropathies infectieuses : la maladie de Lyme,['Gérard Said'],10.1684/nro.2008.0013,2009.0,0,journal-article,,,0,0,1,0,fr,fr,
3495,british dental journal,Lyme disease warning,['L. K. Riley'],10.1038/sj.bdj.2009.1025,2009.0,0,journal-article,,,0,0,1,0,en,en,
3496,physiopraxis,Stiche aus dem Gras,['Silja Schwencke'],10.1055/s-0032-1308279,2009.0,0,journal-article,,,0,0,1,0,en,de,
3497,journal of clinical medicine research,Meperidine Induced Seizure in a Patient With Lyme Borreliosis,['Hatice Evren Eker'],10.4021/jocmr2009.12.1277,2009.0,0,journal-article,,,0,0,1,0,en,en,
3498,internal and emergency medicine,Lyme carditis,"['Russell Evan Berger', 'Daniel C. McGillicuddy']",10.1007/s11739-009-0285-9,2009.0,2,journal-article,,,0,0,1,0,en,fr,
3499,pediatric dermatology,Lyme Disease as a Cause of Acropapular Dermatitis of Childhood,"['CAITLIN E. KENNEDY', 'RAHAT S. AZFAR', 'PAUL J. HONIG']",10.1111/j.1525-1470.2008.00863.x,2009.0,1,journal-article,,,0,0,1,0,it,en,
3500,journal of women's health,Gender Bias in Chronic Lyme Disease,"['Raphael B. Stricker', 'Lorraine Johnson']",10.1089/jwh.2009.1657,2009.0,7,journal-article,,,0,0,1,0,en,en,
3501,clinical and experimental medical journal,Lyme borreliosis — Lessons learnt from 25 years,['András Lakos'],10.1556/cemed.3.2009.28576,2009.0,1,journal-article,,,0,0,1,0,ca,en,
3502,polish archives of internal medicine,Levels of sVCAM‑1 and sICAM‑1 in patients with Lyme disease,"['Grażyna Biesiada', 'Jacek Czepiel', 'Iwona Sobczyk‑Krupiarz', 'Dominika Salamon', 'Aleksander Garlicki', 'Tomasz Mach']",10.20452/pamw.652,2009.0,1,journal-article,,,0,0,1,0,en,en,
3503,american chinese journal of medicine and science,Brief Communication: Erythema Migrans in Lyme Disease,['Grace Perez-Lirio'],10.7156/v2i4p130,2009.0,0,journal-article,,,0,0,1,0,en,en,
3504,journal of veterinary science,A suspected case of Lyme borreliosis in a hunting dog in Korea,"['Ul Soo Choi', 'Hyun Wook Kim', 'Sung Eun You', 'Hee Jeong Youn']",10.4142/jvs.2009.10.1.89,2009.0,2,journal-article,,,0,0,1,0,en,en,
3505,clinical immunology,S.71. HLA-DRB1-Presented Peptides in Inflamed Synovium from Patients with Rheumatoid Arthritis or Antibiotic-Refractory Lyme Arthritis,"['Elise Drouin', 'Robert Seward', 'Catherine Costello', 'Allen Steere']",10.1016/j.clim.2009.03.448,2009.0,0,journal-article,,,0,0,1,0,it,en,
3506,aktuelle neurologie,ProCL – a prospective study on the role of CXCL13 in lyme neuroborreliosis,"['C Schmidt', 'A Plate', 'M Wick', 'B Angele', 'HW Pfister', 'U Ködel', 'T Rupprecht']",10.1055/s-0029-1238421,2009.0,0,journal-article,,,0,0,1,0,fr,en,
3507,revista de salud pública,"Seroprevalencia de Borreliosis, o Enfermedad de Lyme, en una Población Rural Expuesta de Córdoba, Colombia","['Jorge Miranda', 'Salim Mattar', 'Katya Perdomo', 'Luis Palencia']",10.1590/s0124-00642009000300016,2009.0,7,journal-article,,,0,0,1,0,es,es,
3508,symbiosis,"Spirochete round bodies Syphilis, Lyme disease & AIDS: Resurgence of “the great imitator”?","['Lynn Margulis', 'Andrew Maniotis', 'James MacAllister', 'John Scythes', 'Oystein Brorson', 'John Hall', 'Wolfgang E. Krumbein', 'Michael J. Chapman']",10.1007/bf03179970,2009.0,13,journal-article,,,0,0,1,0,lt,en,
3509,revista da associação médica brasileira,Características clínico-epidemiológicas da doença Lyme-símile em crianças,"['Saulo Duarte Passos', 'Rosa Estela Gazeta', 'Maria do Rosario Latorre', 'Edison Luis Durigon', 'Giancarla Gauditano', 'Natalino H. Yoshinari']",10.1590/s0104-42302009000200015,2009.0,2,journal-article,,,0,0,1,0,pt,pt,
3510,journal of systematic palaeontology,"Redescription of †Chondrosteus acipenseroidesEgerton, 1858 (Acipenseriformes, †Chondrosteidae) from the lower Lias of Lyme Regis (Dorset, England), with comments on the early evolution of sturgeons and paddlefishes","['Eric J. Hilton', 'Peter L. Forey']",10.1017/s1477201909002740,2009.0,24,journal-article,,,0,0,1,0,en,en,
3511,cheminform,ChemInform Abstract: Present Status of Lyme Borreliosis and Characterization of Lyme Disease Borrelia Isolated in Japan,['T. MASUZAWA'],10.1002/chin.199745342,2010.0,0,journal-article,,,0,0,1,0,en,en,
3512,equine veterinary education,Borreliosis (Lyme disease) in horses,['N. D. Cohen'],10.1111/j.2042-3292.1996.tb01853.x,2010.0,0,journal-article,,,0,0,1,0,en,en,
3513,proceedings in obstetrics and gynecology,Pregnancy and Lyme disease,['Nicholas Leslein'],10.17077/2154-4751.1011,2010.0,1,journal-article,,,0,0,1,0,en,en,
3514,somnologie - schlafforschung und schlafmedizin,Lyme borreliosis presenting as hypersomnia,"['M.A. Dalal', 'R. Wehrle', 'P.A. Beitinger', 'T.C. Wetter']",10.1007/s11818-010-0455-z,2010.0,1,journal-article,,,0,0,1,0,de,en,
3515,international journal of emergency medicine,Early recognition and management of Lyme carditis,['Pholaphat Charles Inboriboon'],10.1007/s12245-010-0183-y,2010.0,0,journal-article,,,0,0,1,0,en,en,
3516,the journal of the royal college of physicians of edinburgh,Lyme carditis: a reversible cause of complete atrioventricular block,"['IS Bhattacharya', 'M Dweck', 'Francis']",10.4997/jrcpe.2010.207,2010.0,4,journal-article,,,0,0,1,0,en,en,
3517,midland history,"The Adoption of Brick in Urban Staffordshire: The Experience of Newcastle-under-Lyme, 1665–1760",['Mike Kingman'],10.1179/004772910x12629513108930,2010.0,2,journal-article,,,0,0,1,0,en,en,
3518,geodiversitas,A Plesiosaur Specimen from the Lias of Lyme Regis: The Second Ever Discovered Plesiosaur by Mary Anning,"['Peggy Vincent', 'Philippe Taquet']",10.5252/g2010n3a1,2010.0,4,journal-article,,,0,0,1,0,af,en,
3519,clinical research in cardiology,Complete AV block in Lyme carditis: an important differential diagnosis,"['D. Semmler', 'R. Blank', 'H.- J. Rupprecht']",10.1007/s00392-010-0152-8,2010.0,11,journal-article,,,0,0,1,0,en,it,
3520,jrsm short reports,A case of Lyme neuroborreliosis with bilateral recurrent laryngeal nerve palsy,"['M Furtner', 'M Patjas', 'B Frauscher', 'E Schmutzhard', 'Jwilleit']",10.1258/shorts.2010.010080,2010.0,1,journal-article,,,0,0,1,0,en,en,
3521,pediatric research,874 Serological Diagnosis of Lyme Neuroborreliosis in Children with Various Neurological Disorders - Comparison of Two Elisa Tests,"['A Pawinska', 'E Vogtt', 'K Dzierzanowska-Fangrat']",10.1203/00006450-201011001-00874,2010.0,0,journal-article,,,0,0,1,0,en,en,
3522,journal of pediatric ophthalmology & strabismus,Self-Limiting Fourth and Sixth Cranial Nerve Palsy After Lyme Disease,"['Vinod Sharma', 'Susmito Biswas']",10.3928/01913913-20090616-17,2010.0,9,journal-article,,,0,0,1,0,en,en,
3523,journal of obstetrics and gynaecology,Endometriosis-associated Lyme,"['I. M. Matalliotakis', 'H. Cakmak', 'M. D. E. Ziogos', 'A. Kalogeraki', 'D. Kappou', 'A. Arici']",10.3109/01443610903470270,2010.0,4,journal-article,,,0,0,1,0,en,en,
3524,kanzo,A case of acute hepatitis due to Lyme disease,"['Hirotaka Tajiri', 'Akihide Masumoto', 'Taiga Miyake', 'Kenichi Nakamura', 'Yukihiro Sano', 'Masayoshi Yada', 'Takeshi Senjyu', 'Kenta Motomura', 'Toshimasa Koyanagi']",10.2957/kanzo.51.425,2010.0,0,journal-article,,,0,0,1,0,sw,en,
3525,ocean & coastal management,"Is there a win–win scenario for marine nature conservation? A case study of Lyme Bay, England","['Siân E. Rees', 'Martin J. Attrill', 'Melanie C. Austen', 'Steven C. Mangi', 'Jo P. Richards', 'Lynda D. Rodwell']",10.1016/j.ocecoaman.2010.01.011,2010.0,35,journal-article,,,0,0,1,0,ro,en,
3526,"proceedings of the yorkshire geological
				society","Fatally bitten ammonites from the lower Lias Group (Lower Jurassic) of Lyme Regis, Dorset","['Chris Andrew', 'Paddy Howe', 'Christopher R. C. Paul', 'Stephen K. Donovan']",10.1144/pygs.58.1.276,2010.0,26,journal-article,,,0,0,1,0,en,en,
3527,young,"Dirk Schubotz and Paula Devine (eds), Young people in post-conflict Northern Ireland: The past cannot be changed, but the future can be developed. Lyme Regis: Russell House Publishing. 2008. 129 pp. ISBN:978-1-905541-34-8",['Jan Löfström'],10.1177/110330881001800405,2010.0,0,journal-article,,,0,0,1,0,tl,en,
3528,biochimica et biophysica acta (bba) - biomembranes,P66 porins are present in both Lyme disease and relapsing fever spirochetes: A comparison of the biophysical properties of P66 porins from six Borrelia species,"['Iván Bárcena-Uribarri', 'Marcus Thein', 'Anna Sacher', 'Ignas Bunikis', 'Mari Bonde', 'Sven Bergström', 'Roland Benz']",10.1016/j.bbamem.2010.02.011,2010.0,20,journal-article,,,0,0,1,0,ca,en,
3529,american academy of orthopaedic surgeon,Lyme Disease and the Orthopaedic Implications of Lyme Arthritis,"['Brian G. Smith', 'Aristides I. Cruz', 'Matthew D. Milewski', 'Eugene D. Shapiro']",10.5435/00124635-201102000-00004,2011.0,28,journal-article,,,0,0,1,0,en,en,
3530,yearbook of neurology and neurosurgery,Antibiotic treatment duration and long-term outcomes of patients with early lyme disease from a lyme disease-hyperendemic area,['D. van de Beek'],10.1016/j.yneu.2011.05.030,2011.0,0,journal-article,,,0,0,1,0,en,en,
3531,pacing and clinical electrophysiology,A Safe and Cost-Effective Approach to Treating Lyme Cardiac Disease in an Era of Health Care Reform,"['JOONHYUK KIM', 'STUART J. BELDNER', 'RAM JADONATH', 'ERIK J. ALTMAN']",10.1111/j.1540-8159.2011.03095.x,2011.0,1,journal-article,,,0,0,1,0,en,en,
3532,acta medica martiniana,Lyme Borreliosis - Risk of Occupational Infection,"['Maria Bochnickova', 'Maria Szilagyiova']",10.2478/v10201-011-0016-6,2011.0,1,journal-article,,,0,0,1,0,ro,en,
3533,nederlands tijdschrift voor tandheelkunde,De ziekte van Lyme,['J. Coumou'],10.5177/ntvt.2011.06.10285,2011.0,0,journal-article,,,0,0,1,0,nl,nl,
3534,prescriber,"Diagnosis, treatment and prevention of Lyme borreliosis","['Alexandra Cochrane', 'Martin Williams']",10.1002/psb.726,2011.0,0,journal-article,,,0,0,1,0,es,en,
3535,archives of pediatrics & adolescent medicine,Lyme Disease in Children and Adolescents,,10.1001/archpediatrics.2010.268,2011.0,0,journal-article,,,0,0,1,0,en,en,
3536,international journal of occupational medicine and environmental health,Knowledge on Lyme disease among foresters,"['Piotr Kurnatowski', 'Małgorzata Warpechowska', 'Anna Kurnatowska']",10.2478/s13382-011-0001-0,2011.0,4,journal-article,,,0,0,1,0,en,en,
3537,nature reviews neurology,CXCL13 is a potential biomarker for Lyme neuroborreliosis,['Katie Kingwell'],10.1038/nrneurol.2011.50,2011.0,5,journal-article,,,0,0,1,0,en,en,
3538,lupus,Antiphospholipid antibodies in patients with persistent Lyme disease symptoms,"['RB Stricker', 'L Johnson']",10.1177/0961203311425531,2011.0,1,journal-article,,,0,0,1,0,fi,en,
3539,heart,Cardiac MRI of Lyme disease myocarditis,"['Ben Maher', 'David Murday', 'Stephen P Harden']",10.1136/heartjnl-2011-301070,2011.0,7,journal-article,,,0,0,1,0,en,en,
3540,dermatology reports,"Lichen sclerosus et atrophicans, scleroderma en coup de sabre and Lyme borreliosis","['Serena Bonin', 'Nicoletta Gubertini', 'Giusto Trevisan']",10.4081/dr.2011.e27,2011.0,5,journal-article,,,0,0,1,0,es,fr,
3541,physical therapy,Treatment for a 14-Year-Old Girl With Lyme Disease Using Therapeutic Exercise and Gait Training,['Myriam M.C. Moser'],10.2522/ptj.20110020,2011.0,2,journal-article,,,0,0,1,0,en,en,
3542,türk oftalmoloji dergisi,Peripheral Retinal Vasculitis Associated with Lyme Disease,"['İlkay Kılıç', 'Yonca Aydın Akova', 'Altuğ Çetinkaya', 'Esra Hülya Suveren', 'Esra Baskın']",10.4274/tjo.41.25,2011.0,1,journal-article,,,0,0,1,0,tr,en,
3543,the neurologist,Acute Brachial Diplegia Due to Lyme Disease,"['Kenneth C. Gorson', 'David A. Kolb', 'Donald S. Marks', 'Michael T. Hayes', 'George D. Baquis']",10.1097/nrl.0b013e31820038cd,2011.0,10,journal-article,,,0,0,1,0,en,en,
3544,health & place,Making sense of unfamiliar risks in the countryside: The case of Lyme disease,"['Afrodita Marcu', 'David Uzzell', 'Julie Barnett']",10.1016/j.healthplace.2011.03.010,2011.0,18,journal-article,,,0,0,1,0,en,en,
3545,revista clínica escuela de medicina ucr-hsjd,INFILTRADO MILIAR EN PACIENTE CON CUADRO FEBRIL SUBAGUDO Y ANTECEDENTE DE ENFERMEDAD DE LYME.,"['Diego Ávila Sánchez', 'Jorge Bucknor Masis']",10.15517/rc_ucr-hsjd.v1i1.6984,2011.0,0,journal-article,,,0,0,1,0,es,en,
3546,expert review of proteomics,Cerebrospinal fluid profiles could be used to distinguish between Lyme disease and chronic fatigue syndrome,,10.1586/epr.11.22,2011.0,0,journal-article,,,0,0,1,0,en,en,
3547,nephrology dialysis transplantation,Lyme disease-associated glomerulonephritis,"['F. R. Mc Causland', 'S. Niedermaier', 'V. Bijol', 'H. G. Rennke', 'M. E. Choi', 'J. P. Forman']",10.1093/ndt/gfr335,2011.0,13,journal-article,,,0,0,1,0,en,en,
3548,expert opinion on medical diagnostics,Molecular diagnosis of Borrelia bacteria for the diagnosis of Lyme disease,['Alje P van Dam'],10.1517/17530059.2011.555396,2011.0,12,journal-article,,,0,0,1,0,it,en,
3549,cell host & microbe,Tick Salivary Proteins Offer the Lyme Disease Spirochetes an Easy Ride and Another Way to Hide,"['Richard\xa0T. Marconi', 'John\xa0V. McDowell']",10.1016/j.chom.2011.08.003,2011.0,0,journal-article,,,0,0,1,0,en,en,
3550,pediatric cardiology,Junctional Tachycardia in a Child with Lyme Carditis,"['David B. Frank', 'Akash R. Patel', 'Guillermo R. Sanchez', 'Maully J. Shah', 'William J. Bonney']",10.1007/s00246-011-9932-9,2011.0,8,journal-article,,,0,0,1,0,it,en,
3551,neurodegenerative diseases,Depletion of Plasma Gelsolin in Patients with Tick-Borne Encephalitis and Lyme Neuroborreliosis,"['Alina Kułakowska', 'Joanna M. Zajkowska', 'Nicholas J. Ciccarelli', 'Barbara Mroczko', 'Wiesław Drozdowski', 'Robert Bucki']",10.1159/000324373,2011.0,11,journal-article,,,0,0,1,0,it,en,
3552,carbohydrate research,"Synthesis and antigenicity of BBGL-2 glycolipids of Borrelia burgdorferi, the causative agent of Lyme disease","['Vince Pozsgay', 'Joanna Kubler-Kielb', 'Bruce Coxon', 'Adriana Marques', 'John B. Robbins', 'Rachel Schneerson']",10.1016/j.carres.2011.04.045,2011.0,13,journal-article,,,0,0,1,0,en,en,
3553,immuno-analyse & biologie spécialisée,Évaluation des performances de quatre immunoblots commercialisés pour la confirmation de la borréliose de Lyme dans une population de patients suivis en Rhône-Alpes,"['K. Barrial', 'C. Roure-Sobas', 'A. Carricajo', 'A. Boibieux', 'S. Tigaud']",10.1016/j.immbio.2011.02.001,2011.0,1,journal-article,,,0,0,1,0,fr,fr,
3554,ibis,"The importance of passerine birds as tick hosts and in the transmission of Borrelia burgdorferi, the agent of Lyme disease: a case study from Scotland","['MARIANNE C. JAMES', 'ROBERT W. FURNESS', 'ALAN S. BOWMAN', 'KEN J. FORBES', 'LUCY GILBERT']",10.1111/j.1474-919x.2011.01111.x,2011.0,16,journal-article,,,0,0,1,0,tl,en,
3555,biomaterials,The use of hydrogel microparticles to sequester and concentrate bacterial antigens in a urine test for Lyme disease,"['Temple A. Douglas', 'Davide Tamburro', 'Claudia Fredolini', 'Benjamin H. Espina', 'Benjamin S. Lepene', 'Leopold Ilag', 'Virginia Espina', 'Emanuel F. Petricoin', 'Lance A. Liotta', 'Alessandra Luchini']",10.1016/j.biomaterials.2010.10.004,2011.0,35,journal-article,,,0,0,1,0,en,en,
3556,biochemical and biophysical research communications,"The N-terminal domain of α-dystroglycan, released as a 38kDa protein, is increased in cerebrospinal fluid in patients with Lyme neuroborreliosis","['Camilla Hesse', 'Inger Johansson', 'Niklas Mattsson', 'Daniel Bremell', 'Ulf Andreasson', 'Adnan Halim', 'Rolf Anckarsäter', 'Kaj Blennow', 'Henrik Anckarsäter', 'Henrik Zetterberg', 'Göran Larson', 'Lars Hagberg', 'Ammi Grahn']",10.1016/j.bbrc.2011.07.129,2011.0,9,journal-article,,,0,0,1,0,en,en,
3557,journal of community practice,"Essays in the History of Youth and Community Work: Discovering the Past, by Gilcrest, R., Jeffs, T., Spence, J., & Walker, J. (Eds.) Amid Social Contradictions: Towards a History of Social Work in Europe, by Hauss, G., & Schulte, D. (Eds.)",['Paul H. Stuart'],10.1080/10705422.2011.625395,2011.0,0,journal-article,,,0,0,1,0,en,en,
3558,anaesthesia,Spinal anaesthesia for caesarean delivery in a parturient with babesiosis and Lyme disease,"['P. Sultan', 'C. Green', 'E. Riley', 'B. Carvalho']",10.1111/j.1365-2044.2011.06941.x,2012.0,1,journal-article,,,0,0,1,0,en,en,
3559,cjem,Bell palsy in Lyme disease–endemic regions of Canada: a cautionary case of occult bilateral peripheral facial nerve palsy due to Lyme disease,"['Karen Ho', 'Michel Melanson', 'Jamsheed A. Desai']",10.2310/8000.2011.110512,2012.0,6,journal-article,,,0,0,1,0,pl,en,
3560,nature precedings,Lyme Borreliosis During Pregnancy,"['Norbert Solymosi', 'András Lakos', 'Norbert Solymosi']",10.1038/npre.2012.7027,2012.0,0,journal-article,,,0,0,1,0,ro,en,
3561,clinical ophthalmology,Case report: papillitis as the sole ocular sign in Lyme disease,"['Georgios Vakros', 'Mcveigh']",10.2147/opth.s32601,2012.0,1,journal-article,,,0,0,1,0,en,en,
3562,tandartspraktijk,LYME BORRELIOSE,['Luzi Abraham-Inpijn'],10.1007/s12496-012-0166-7,2012.0,0,journal-article,,,0,0,1,0,nl,vi,
3563,pädiatrie hautnah,„Siebener-Regel“ hilft beim Ausschluss einer Lyme-Meningitis,['Elke Oberhofer'],10.1007/s15014-012-0011-3,2012.0,0,journal-article,,,0,0,1,0,et,de,
3564,cybergeo,La borréliose de Lyme : un risque sanitaire émergent dans les forêts franciliennes ?,"['Christelle Méha', 'Vincent Godard', 'Bernard Moulin', 'Hedi Haddad']",10.4000/cybergeo.25285,2012.0,5,journal-article,,,0,0,1,0,cy,fr,
3565,bulletin de l'association de géographes français,Influence de la structure du paysage forestier sur l'exposition des populations humaines aux tiques. Le cas de la borréliose de Lyme en forêt de Sénart (Île-de-France) (Influence of forest landscape structures on human populations ' exposure to ticks. The case of Lyme borreliosis in Sénart forest),['Christelle Meha'],10.3406/bagf.2012.8262,2012.0,4,journal-article,,,0,0,1,0,fr,fr,
3566,pediatric rheumatology,Lyme arthritis outcomes in children: a single center cohort study,"['Brandt P Groh', 'Nicholas J Ahn']",10.1186/1546-0096-10-s1-a38,2012.0,1,journal-article,,,0,0,1,0,cy,en,
3567,international archives of otorhinolaryngology,FACIAL PARALYSIS ASSOCIATED WITH OPTIC NEURITIS FOR LYME DISEASE,"['Ana Torre', 'Raquel Salomone', 'Liliane Ikari', 'Larissa Neri', 'Anna Fonseca', 'Ricardo Bento']",10.7162/s1809-977720120s1po-082,2012.0,0,journal-article,,,0,0,1,0,en,de,
3568,open journal of blood diseases,The Challenges of Diagnosing Disseminated Lyme Disease in a Patient with CLL,"['Solaiman Futuri', 'Afshan Malik', 'Dana Shani']",10.4236/ojbd.2012.21003,2012.0,0,journal-article,,,0,0,1,0,en,en,
3569,clinical medicine and diagnostics,A Rare Cause of Complete Atrioventricular Block: Lyme Carditis,"['Mesut Aydin', 'Serkan Bulur', 'Yasin Turker', 'Kezban Ozmen Suner', 'Ahmet Sahin', 'Hakan Ozhan']",10.5923/j.cmd.20120203.02,2012.0,0,journal-article,,,0,0,1,0,it,en,
3570,clinical and developmental immunology,Lyme Borreliosis: From Pathogenesis to Diagnosis and Treatment,"['Joanna Zajkowska', 'Piotr Lewczuk', 'Franc Strle', 'Gerold Stanek']",10.1155/2012/231657,2012.0,9,journal-article,,,0,0,1,0,it,en,
3571,open journal of rheumatology and autoimmune diseases,Lyme Borreliosis with Opthalmologic Presentation,"['Ayse Gultekingil Keser', 'Rezan Topaloglu', 'Mehmet Orhan', 'Yelda Bilginer', 'Esra Baskin', 'Yonca Akova']",10.4236/ojra.2012.24016,2012.0,0,journal-article,,,0,0,1,0,en,en,
3572,journal of apicultural research,Beekeepers in central Europe are at high risk for contracting Lyme borreliosis,"['Karsten Münstedt', 'Janina Thienel']",10.3896/ibra.1.51.4.01,2012.0,2,journal-article,,,0,0,1,0,en,en,
3573,bio,Serum Matrix Metalloproteinase-8 and -9 Levels in Disseminated Lyme Borreliosis with Special Reference to Arthritis,"['Anneli Lauhio', 'Jarmo Oksi', 'Taina Tervahartiala', 'Jukka Hytönen', 'Anne Pitkäranta', 'Timo Sorsa']",10.5618/bio.2012.v2.n1.7,2012.0,1,journal-article,,,0,0,1,0,hr,en,
3574,circulation: heart failure,Acute Heart Failure From Lyme Carditis,"['Ryan Koene', 'David R. Boulware', 'Melissa Kemperman', 'Suma H. Konety', 'Morgan Groth', 'Jose Jessurun', 'Peter M. Eckman']",10.1161/circheartfailure.111.965533,2012.0,16,journal-article,,,0,0,1,0,en,en,
3575,journal of vertebrate paleontology,"Anningasaura, a basal plesiosaurian (Reptilia, Plesiosauria) from the Lower Jurassic of Lyme Regis, United Kingdom","['Peggy Vincent', 'Roger B. J. Benson']",10.1080/02724634.2012.686467,2012.0,12,journal-article,,,0,0,1,0,en,en,
3576,brazilian journal of otorhinolaryngology,Bilateral sensorineural hearing loss and cerebellar ataxia in the case of late stage Lyme disease,"['Pierre Bertholon', 'Céline Cazorla', 'Anne Carricajo', 'Alexander Oletski', 'Bernard Laurent']",10.5935/1808-8694.20120046,2012.0,2,journal-article,,,0,0,1,0,en,en,
3577,veterinary nursing journal,"Lyme disease. If you go down to the woods today, are you in for a big surprise?",['Ian Wright'],10.1111/j.2045-0648.2012.00155.x,2012.0,0,journal-article,,,0,0,1,0,en,en,
3578,bmc complementary and alternative medicine,P05.22. Health beliefs and experiences of patients with chronic Lyme disease: a qualitative study,"['A Ali', 'J Millet', 'L Vitulano', 'R Lee', 'E Colson']",10.1186/1472-6882-12-s1-p382,2012.0,0,journal-article,,,0,0,1,0,en,en,
3579,bulletin of siberian medicine,Proliferation and apoptosis of lymphocytes in response to borrelia antigen stimulation in Lyme-borreliosis patients,"['Ye. N. Ilyinskikh', 'I. N. Ilyinskikh', 'A. G. Semyonov', 'Ye. A. Fait', 'M. V. Shaitarova']",10.20538/1682-0363-2012-4-32-38,2012.0,0,journal-article,,,0,0,1,0,en,en,
3580,quality of life research,Post-treatment Lyme disease syndrome symptomatology and the impact on life functioning: is there something here?,"['John N. Aucott', 'Alison W. Rebman', 'Lauren A. Crowder', 'Kathleen B. Kortte']",10.1007/s11136-012-0126-6,2012.0,83,journal-article,,,0,0,1,0,en,en,
3581,international journal of clinical medicine,Lipid Replacement Therapy with a Glycophospholipid Formulation with NADH and CoQ10 Significantly Reduces Fatigue in Intractable Chronic Fatiguing Illnesses and Chronic Lyme Disease Patients,"['Garth L. Nicolson', 'Robert Settineri', 'Rita Ellithorpe']",10.4236/ijcm.2012.33034,2012.0,9,journal-article,,,0,0,1,0,en,en,
3582,substance abuse,Reinventing the Reel: An Innovative Approach to Resident Skill-Building in Motivational Interviewing for Brief Intervention,"['Bonnie Cole', 'Denice Crowe Clark', 'J. Paul Seale', 'Sylvia Shellenberger', 'Alan Lyme', 'J. Aaron Johnson', 'Aruna Chhabria']",10.1080/08897077.2011.639696,2012.0,18,journal-article,,,0,0,1,0,en,en,
3583,international journal of applied earth observation and geoinformation,Remotely sensed vegetation moisture as explanatory variable of Lyme borreliosis incidence,"['J.M. Barrios', 'W.W. Verstraeten', 'P. Maes', 'J. Clement', 'J.M. Aerts', 'J. Farifteh', 'K. Lagrou', 'M. Van Ranst', 'P. Coppin']",10.1016/j.jag.2012.01.023,2012.0,10,journal-article,,,0,0,1,0,en,en,
3584,journal of veterinary emergency and critical care,Lyme nephritis,['Meryl P. Littman'],10.1111/vec.12026,2013.0,22,journal-article,,,0,0,1,0,en,en,
3585,forum zakażeń,Lyme borreliosis. Challenges and difficulties of laboratory diagnosis,"['Joanna M. Zajkowska', 'Justyna Dunaj']",10.15374/fz2013042,2013.0,1,journal-article,,,0,0,1,0,pl,en,
3586,journal of the belgian society of radiology,Lyme neuroborreliosis,"['M Eyselbergs', 'B Tillemans', 'P Pals', 'D De Vuyst', 'FM Vanhoenacker']",10.5334/jbr-btr.294,2013.0,0,journal-article,,,0,0,1,0,en,fr,
3587,journal of experimental and clinical medicine,Lyme hastalığı,"['Mücahit Yemişen', 'Bilgül Mete', 'İlker İnanç Balkan']",10.5835/jecm.omu.29.s3.013,2013.0,1,journal-article,,,0,0,1,0,en,tr,
