,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
1882,european journal of immunology,Borrelia burgdorferi infection regulates CD1 expression in human cells and tissues via IL1-β,"[{'name': 'K. Yakimchuk', 'affiliation': 'Karolinska Institutet, Stockholm, Sweden'}]",10.1002/eji.201040808,2011.0,39,Article,503 response,12,0,0,0,1,en,en,
1883,journal of immunology,5-Lipoxygenase-deficient mice infected with Borrelia burgdorferi develop persistent arthritis,"[{'name': 'V.A. Blaho', 'affiliation': 'Weill Cornell Medicine, New York, United States'}]",10.4049/jimmunol.1003473,2011.0,31,Article,"Abstract. The enzyme 5-lipoxygenase (5-LO) catalyzes the conversion of arachidonic acid into the leukotrienes, which are critical regulators of inflammation and inflammatory diseases, such as asthma and arthritis. Although leukotrienes are present in the synovial fluid of Lyme disease patients, their role in the development of Lyme arthritis has not been determined. In the current study, we used a murine model of Lyme arthritis to investigate the role 5-LO products might have in the development of this inflammatory disease. After infection of Lyme arthritis-susceptible C3H/HeJ mice with Borrelia burgdorferi , mRNA expression of 5-LO and 5-LO–activating protein was induced in the joints, and the 5-LO product leukotriene B 4 was produced. Using C3H 5-LO–deficient mice, we demonstrated that 5-LO activity was not necessary for the induction of Lyme arthritis, but that its deficiency resulted in earlier joint swelling and an inability to resolve arthritis as demonstrated by sustained arthritis pathology through day 60 postinfection. Although production of anti- Borrelia IgG was decreased in 5-LO–deficient mice, bacterial clearance from the joints was unaffected. Phagocytosis of B. burgdorferi and efferocytosis of apoptotic neutrophils was defective in macrophages from 5-LO–deficient mice, and uptake of opsonized spirochetes by neutrophils was reduced. These results demonstrate that products of the 5-LO metabolic pathway are not required for the development of disease in all models of arthritis and that caution should be used when targeting 5-LO as therapy for inflammatory diseases.",1603,0,0,0,1,en,en,
1884,european journal of clinical microbiology and infectious diseases,Expanding the spectrum of neurological disease associated with Epstein-Barr virus activity,"[{'name': 'M. Kleines', 'affiliation': 'Medizinische Universitat Innsbruck, Innsbruck, Austria'}]",10.1007/s10096-011-1261-7,2011.0,28,Article,"The purpose of this study was to delineate the spectrum of neurological diseases attributed to Epstein-Barr virus (EBV) activity. The approach was a retrospective study on patients with EBV activity proven by a positive EBV antibody-specific index (AI) and/or cerebrospinal fluid (CSF) PCR. One hundred six children and adults (AI positive = 77, AI + PCR positive = 3, PCR positive = 26) were identified, most with reactivated infections. Twenty-eight showed typical EBV-related diseases (encephalitis, neuritis, meningitis), 19 further infections (HSV encephalitis, neuroborreliosis, HIV infection, bacterial meningitis), nine immune-mediated disorders (multiple sclerosis, optic neuritis), and 50 further diseases not typical for EBV. The highest AI values occurred in patients with encephalitis. No relationship between disease category or AI values and viral loads was found. Additional reanalysis of 1,500 consecutive CSF EBV PCR studies revealed the highest positive rates among patients with further infections ( n = 18/227, 7.9%) but lower rates among patients with typical EBV-related disorders (5/395; 1.3%), immune-mediated disorders ( n = 2/174; 1.1%) and other conditions ( n = 4/704; 0.6%). Intrathecal EBV activity is not restricted to typical EBV-related disorders, unexpectedly frequent in further CNS infections and also present in non-inflammatory conditions. Prospective studies should assess the pathogenic role of EBV in these different diseases.",1468,0,0,0,1,en,en,
1885,advances in experimental medicine and biology,Adhesion mechanisms of Borrelia burgdorferi,"[{'name': 'S. Antonara', 'affiliation': 'Tufts University, Medford, United States'}]",10.1007/978-94-007-0940-9_3,2011.0,28,Article,Chapter First Online: 21 March 2011,35,0,0,0,1,en,en,
1886,scandinavian journal of infectious diseases,Primary Epstein-Barr virus infection with neurological complications,"[{'name': 'E. Bathoorn', 'affiliation': 'Diakonessenhuis Utrecht, Utrecht, Netherlands'}]",10.3109/00365548.2010.531760,2011.0,23,Article,"Abstract Several case studies have reported on neurological complications caused by a primary Epstein–Barr virus (EBV) infection. We aimed to investigate the viral loads and the clinical and inflammatory characteristics of this disease entity. We evaluated all 84 cases in which the EBV polymerase chain reaction test (PCR) was requested on cerebrospinal fluid (CSF) for the period 2003–2008. Fourteen patients with proven neuroborreliosis served as the control group. Nine patients were diagnosed with a primary EBV infection and neurological symptoms (median age 36 y; 4 male). Viral DNA copies in CSF were detected by PCR in 7 of 9 patients. The presenting symptoms were meningeal signs, epileptic insults, polyradiculomyelitis, polyradiculitis, and/or sudden cognitive disorders. All EBV cases had a pleocytosis with significantly increased mononuclear leukocytes as compared to the neuroborreliosis group (median 99% interquartile range (96–100%) versus 90% (86–97%). In cases with a primary EBV infection, viral loads ranged from 43 to 3202 copies/ml in CSF and from 61 to 15,595 copies/ml in serum. Seventy-eight percent of the cases had a positive PCR on CSF. This study provides criteria for diagnosing neurological disease during primary EBV infection. Primary EBV infections in immune competent persons can cause a broad range of neurological symptoms, with lymphocytic and monocytic inflammation both in blood and CSF.",1430,0,0,0,1,en,en,
1887,nature communications,New insights into the Tyrolean Iceman's origin and phenotype as inferred by whole-genome sequencing,"[{'name': 'A. Keller', 'affiliation': 'Siemens AG, Munich, Germany'}]",10.1038/ncomms1701,2012.0,270,Article,"The Tyrolean Iceman, a 5,300-year-old Copper age individual, was discovered in 1991 on the Tisenjoch Pass in the Italian part of the Ötztal Alps. Here we report the complete genome sequence of the Iceman and show 100% concordance between the previously reported mitochondrial genome sequence and the consensus sequence generated from our genomic data. We present indications for recent common ancestry between the Iceman and present-day inhabitants of the Tyrrhenian Sea, that the Iceman probably had brown eyes, belonged to blood group O and was lactose intolerant. His genetic predisposition shows an increased risk for coronary heart disease and may have contributed to the development of previously reported vascular calcifications. Sequences corresponding to ∼ 60% of the genome of Borrelia burgdorferi are indicative of the earliest human case of infection with the pathogen for Lyme borreliosis.",902,0,0,0,1,fr,en,
1888,restoration ecology,American chestnut past and future: Implications of restoration for resource pulses and consumer populations of eastern u.s. forests,"[{'name': 'H. Dalgleish', 'affiliation': 'Purdue University, West Lafayette, United States'}]",10.1111/j.1526-100x.2011.00795.x,2012.0,29,Article,503 response,12,0,0,0,1,it,en,
1889,clinical neurology and neurosurgery,Stabbing headache in patients with autoimmune disorders,"[{'name': 'L. Rampello', 'affiliation': 'Università degli Studi di Catania, Catania, Italy'}]",10.1016/j.clineuro.2011.12.027,2012.0,23,Article,"Stabbing headache is a relatively rare type of chronic “primary” headache with distinctive features with respect to more common forms of paroxysmal headache, such as cluster headache and trigeminal neuralgia. Drug treatment is empirical because of the lack of knowledge on the pathophysiology of stabbing headache. We examined 26 patients recruited over 10 years, who met the diagnostic criteria for stabbing headache. Interestingly, more than half of these patients had autoimmune disorders, including multiple sclerosis, Sjögren's disease, Systemic Lupus Erythematosus, Behçet's disease, autoimmune vasculitis, and antiphospholipid antibody syndrome. We speculate that stabbing headache may develop as a result of neuroinflammation and, at least in some cases, may be an epiphenomenon of focal demyelinating lesions of the upper or lower brain stem.",851,0,0,0,1,en,en,
1890,diagnostic and interventional imaging,Brain infections,"[{'name': 'J.L. Sarrazin', 'affiliation': 'Hôpital Américain de Paris, Neuilly-sur-Seine, France'}]",10.1016/j.diii.2012.04.020,2012.0,22,Article,"Brain infections are relatively rare, but they are potentially serious and have a poor prognosis. The cornerstone of the diagnosis is cerebrospinal fluid (CSF) analysis. Imaging is not systematic, but the indications of imaging are broad, particularly when faced with suspected focal damage, depending on the characteristics of the patient (child, immunosuppressed patient, geographic origin, etc.). It is based on MRI, which allows for aetiological diagnosis and an extension evaluation. In addition, in a certain number of cases, the type of infection is not known and it is up to the MRI via use of an exhaustive technique to diagnose an infectious origin when faced with a mass syndrome. This technical mastery, associated with knowledge of major brain infections, their method of contamination and their particular appearance on the MRI, should make it possible for the radiologist to fulfill his or her diagnostic role.",925,0,0,0,1,it,en,
1891,european journal of pediatrics,Pediatric tick-borne infections of the central nervous system in an endemic region of Sweden: A prospective evaluation of clinical manifestations,"[{'name': 'M. Sundin', 'affiliation': 'Karolinska University Hospital, Stockholm, Sweden'}]",10.1007/s00431-011-1542-2,2012.0,21,Article,"Tick-borne encephalitis (TBE) and neuroborreliosis (NB) are well-known central nervous system (CNS) infections in children. Childhood tick-borne CNS infections are generally described as mild conditions. However, this view has recently been challenged, and the natural course, including potential sequelae, has been debated. If the diseases present with nonspecific symptoms and signs, some children may elude diagnosis. This study estimates the incidence of symptomatic tick-borne CNS infections in children under medical care and describes the spectrum of manifestations. One hundred twenty-four children with neurologic symptoms attending the Pediatric Emergency Department were included prospectively. Anti-TBE virus and anti- Borrelia serology results were analyzed together with inflammatory parameters in the blood and cerebrospinal fluid. Nearly one fourth of the children with neurologic symptoms were diagnosed with a tick-borne CNS infection (TBE, n = 10 [8%] and NB, n = 21 [16.8%]). In general, these children displayed an indistinct medical history and presented with nonspecific signs such as malaise/fatigue and headache. Diagnosis was based on analysis of acute and convalescent sera. Blood inflammatory parameters were nonspecific and did not contribute to the diagnostics. Conclusion: Pediatric tick-borne CNS infections are unexpectedly common and should be considered in children with unspecific and unexplained acute CNS-related symptoms.",1460,0,0,0,1,en,en,
1892,advances in experimental medicine and biology,Tick as a model for the study of a primitive complement system,"[{'name': 'P. Kopacek', 'affiliation': 'Institute of Parasitology, Biology Centre of the Academy of Sciences of the Czech Republic, Ceske Budejovice, Czech Republic'}]",10.1007/978-1-4419-5638-5_9,2012.0,17,Article,Conference paper First Online: 27 September 2011,48,0,0,0,1,en,en,
1893,insect biochemistry and molecular biology,Discovery of antagonists of tick dopamine receptors via chemical library screening and comparative pharmacological analyses,"[{'name': 'K. Ejendal', 'affiliation': 'Purdue University College of Pharmacy, West Lafayette, United States'}]",10.1016/j.ibmb.2012.07.011,2012.0,15,Article,"Ticks transmit a wide variety of disease causing pathogens to humans and animals. Considering the global health impact of tick-borne diseases, there is a pressing need to develop new methods for vector control. We are exploring arthropod dopamine receptors as novel targets for insecticide/acaricide development because of their integral roles in neurobiology. Herein, we developed a screening assay for dopamine receptor antagonists to further characterize the pharmacological properties of the two D 1 -like dopamine receptors ( Is dop1 and Is dop2) identified in the Lyme disease vector, Ixodes scapularis , and develop a screening assay for receptor antagonists. A cell-based, cyclic AMP luciferase reporter assay platform was implemented to screen the LOPAC 1280 small molecule library for Is dop2 receptor antagonists, representing the first reported chemical library screen for any tick G protein-coupled receptor. Screening resulted in the identification of 85 “hit” compounds with antagonist activity at the Is dop2 receptor. Eight of these chemistries were selected for confirmation assays using a direct measurement of cAMP, and the effects on both Is dop1 and Is dop2 were studied for comparison. Each of these eight compounds showed antagonistic activity at both Is dop1 and Is dop2, although differences were observed regarding their relative potencies. Furthermore, comparison of the pharmacological properties of the tick dopamine receptors with that of the Aa DOP2 receptor from the yellow fever mosquito and the human dopamine D 1 receptor (hD 1 ) revealed species-specific pharmacological profiles of these receptors. Compounds influencing dopaminergic functioning, such as the dopamine receptor antagonists discovered here, may provide lead chemistries for discovery of novel acaricides useful for vector control.",1833,0,0,0,1,en,en,
1894,the lancet,A case of meningoencephalitis by the relapsing fever spirochaete Borrelia miyamotoi in Europe,"[{'name': 'J.W.R. Hovius', 'affiliation': 'Amsterdam UMC - University of Amsterdam, Amsterdam, Netherlands'}]",10.1016/s0140-6736(13)61644-x,2013.0,161,Article,This Journal Full Site,22,0,0,0,1,en,en,
1895,proceedings of the royal society b: biological sciences,Polymorphisms at the innate immune receptor TLR2 are associated with Borrelia infection in a wild rodent population,"[{'name': 'B. Tschirren', 'affiliation': 'University of Zurich, Zurich, Switzerland'}]",10.1098/rspb.2013.0364,2013.0,61,Article,"The discovery of the key role of Toll-like receptors (TLRs) in initiating innate immune responses and modulating adaptive immunity has revolutionized our understanding of vertebrate defence against pathogens. Yet, despite their central role in pathogen recognition and defence initiation, there is little information on how variation in TLRs influences disease susceptibility in natural populations. Here, we assessed the extent of naturally occurring polymorphisms at TLR2 in wild bank voles ( Myodes glareolus ) and tested for associations between TLR2 variants and infection with Borrelia afzelii , a common tick-transmitted pathogen in rodents and one of the causative agents of human Lyme disease. Bank voles in our population had 15 different TLR2 haplotypes (10 different haplotypes at the amino acid level), which grouped in three well-separated clusters. In a large-scale capture–mark–recapture study, we show that voles carrying TLR2 haplotypes of one particular cluster ( TLR2 c2 ) were almost three times less likely to be Borrelia infected than animals carrying other haplotypes . Moreover, neutrality tests suggested that TLR2 has been under positive selection. This is, to our knowledge, the first demonstration of an association between TLR polymorphism and parasitism in wildlife, and a striking example that genetic variation at innate immune receptors can have a large impact on host resistance.",1414,0,0,0,1,en,en,
1896,science and public policy,'Participatory interdisciplinarity': Towards the integration of disciplinary diversity with stakeholder engagement for new models of knowledge production,"[{'name': ""L. O'Brien"", 'affiliation': 'Centre for Human and Ecological Sciences, Farnham, United Kingdom'}]",10.1093/scipol/scs120,2013.0,35,Article,403 response,12,0,0,0,1,en,en,
1897,international journal of medical sciences,Improved culture conditions for the growth and detection of Borrelia from human serum,"[{'name': 'E. Sapi', 'affiliation': 'University of New Haven, West Haven, United States'}]",10.7150/ijms.5698,2013.0,33,Article,"In this report we present a method to cultivateBorreliaspirochetes from human serum samples with high efficiency. This method incorporates improved sample collection, optimization of culture media and use of matrix protein. The method was first optimized utilizingBorrelialaboratory strains, and later by demonstrating growth ofBorreliafrom sera from fifty seropositive Lyme disease patients followed by another cohort of 72 Lyme disease patients, all of whom satisfied the strict CDC surveillance case definition for Lyme disease. The procedure resulted in positive cultures in 47% at 6 days and 94% at week 16. Negative controls included 48 cases. The positive identification ofBorreliawas performed by immunostaining, PCR, and direct DNA sequencing.Keywords: Clinical microbiology, Vector-borne diseases, Lyme disease, Spirochetes.",834,0,0,0,1,en,en,
1898,scandinavian journal of infectious diseases,Cerebrospinal fluid chemokine CXCL13 in the diagnosis of neuroborreliosis in children,"[{'name': 'H. Sillanpää', 'affiliation': 'Haartman Institute, Helsinki, Finland'}]",10.3109/00365548.2013.776700,2013.0,29,Article,"Abstract Background: The diagnosis of Lyme neuroborreliosis (LNB) requires laboratory confirmation because neurological symptoms indicative of LNB are not specific. Recent studies have suggested that a chemokine, CXCL13, could have an important role in the diagnosis of LNB. The aim of this study was to assess CXCL13 levels in the cerebrospinal fluid (CSF) of children with LNB. Methods: CSF samples were available for 57 children with symptoms indicative of LNB. Based on the presence of anti-flagella antibodies and pleocytosis in CSF, patients were divided into 3 different groups: confirmed LNB ( n = 24), possible LNB ( n = 16), and non-LNB ( n = 17). CXCL13 levels were determined with a commercial kit (Quantikine). Results: All 24 patients with confirmed LNB had elevated CXCL13 levels in CSF. Elevated CXCL13 was also observed in the majority of patients without anti-flagella antibodies in the CSF (possible LNB). Of the 17 non-LNB and 50 control samples, 1 was positive. Conclusions: In LNB, the production of CXCL13 in CSF seems to precede antibody production. Assessment of CSF CXCL13 may improve the diagnostics for children with possible LNB.",1158,0,0,0,1,en,en,
1899,equine veterinary journal,"Antibodies to OspC, OspF and C6 antigens as indicators for infection with Borrelia burgdorferi in horses","[{'name': 'B. Wagner', 'affiliation': 'Cornell University College of Veterinary Medicine, Ithaca, United States'}]",10.1111/evj.12033,2013.0,24,Article,503 response,12,0,0,0,1,fr,en,
1900,rheumatology international,Systemic staging for urate crystal deposits with dual-energy CT and ultrasound in patients with suspected gout,"[{'name': 'A. Huppertz', 'affiliation': 'Charité – Universitätsmedizin Berlin, Berlin, Germany'}]",10.1007/s00296-014-2979-1,2014.0,72,Article,"Objective of the study is to compare the diagnostic accuracy for detecting monosodium urate crystal deposits between dual-energy CT (DECT) and ultrasound (US). Sixty consecutive patients (49 men, mean age 62 years) with clinically suspected gout were included in this case–control study. DECT and US of feet, knees, hands and elbows were performed in all patients. Polarisation microscopy of synovial fluid or a score incorporating serum uric acid level, first MTP joint involvement, gender, previous patient-reported arthritis attack, cardiovascular diseases, joint redness and onset within 1 day was used as standard of reference. Standard of reference classified 39 patients as gout positive. Sixteen patients had gout and a concomitant rheumatic disease. Sensitivities for diagnosis of gout disease were 84.6 % (33/39) for DECT and 100 % (39/39) for US. Specificities were 85.7 % (18/21) for DECT and 76.2 % (16/21) for US. Positive and negative predictive values were 91.7 % (33/36) and 75.0 % (18/24) for DECT, 88.6 % (39/44) and 100 % (16/16) for US, respectively. Urate crystals were detected most frequently in MTP1 joints (DECT 20/78, US 58/78), any other toe joints (DECT 25/78, US 62/78) and knees (DECT 41/78, US 31/78). The volumetry of DECT computed a mean urate crystal deposit load of 2.1 cm 3 (SD 9.6 cm 3 ). A mean effective dose of ≤0.5 mSv was estimated. DECT is more specific for the diagnosis of gout than US. However, it fails to detect small urate crystal deposits. It might be particularly useful for patients with ambivalent findings, concomitant rheumatic diseases and with non-conclusive joint aspiration.",1634,0,0,0,1,en,en,
1901,new microbes and new infections,High seroprevalence of Borrelia miyamotoi antibodies in forestry workers and individuals suspected of human granulocytic anaplasmosis in the Netherlands,"[{'name': 'S. Jahfari', 'affiliation': 'National Institute for Public Health and the Environment, Bilthoven, Netherlands'}]",10.1002/nmi2.59,2014.0,37,Article,"Substantial exposure to Borrelia miyamotoi occurs through bites from Ixodes ricinus ticks in the Netherlands, which also transmit Borrelia burgdorferi sensu lato and Anaplasma phagocytophilum. Direct evidence for B. miyamotoi infection in European populations is scarce. A flu-like illness with high fever, resembling human granulocytic anaplasmosis, has been attributed to B. miyamotoi infections in relatively small groups. Borrelia miyamotoi infections associated with chronic meningoencephalitis have also been described in case reports. Assuming that an IgG antibody response against B. miyamotoi antigens reflects (endured) infection, the seroprevalence in different risk groups was examined. Sera from nine out of ten confirmed B. miyamotoi infections from Russia were found to be positive with the recombinant antigen used, and no significant cross-reactivity was observed in secondary syphilis patients. The seroprevalence in blood donors was set at 2.0% (95% CI 0.4–5.7%). Elevated seroprevalences in individuals with serologically confirmed, 7.4% (2.0–17.9%), or unconfirmed, 8.6% (1.8–23%), Lyme neuroborreliosis were not significantly different from those in blood donors. The prevalence of anti- B. miyamotoi antibodies among forestry workers was 10% (5.3–16.8%) and in patients with serologically unconfirmed but suspected human granulocytic anaplasmosis was 14.6% (9.0–21.8%); these were significantly higher compared with the seroprevalence in blood donors. Our findings indicate that infections with B. miyamotoi occur in tick-exposed individuals in the Netherlands. In addition, B. miyamotoi infections should be considered in patients reporting tick bites and febrile illness with unresolved aetiology in the Netherlands, and other countries where I. ricinus ticks are endemic.",1797,0,0,0,1,en,en,
1902,annals of neurology,Cerebrospinal fluid markers reveal intrathecal inflammation in progressive multiple sclerosis,"[{'name': 'M. Komori', 'affiliation': 'National Institute of Neurological Disorders and Stroke (NINDS), Bethesda, United States'}]",10.1002/ana.24408,2015.0,76,Article,503 response,12,0,0,0,1,en,en,
1903,international journal of systematic and evolutionary microbiology,"Borrelia yangtzensis sp. nov., A rodent-associated species in Asia, is related to Borrelia valaisiana","[{'name': 'G. Margos', 'affiliation': 'Bavarian Health and Food Safety Authority, Oberschleissheim, Germany'}]",10.1099/ijsem.0.000491,2015.0,22,Article,"Twenty-nine isolates of Lyme borreliosis (LB) group spirochaetes collected from ticks and rodents in China and Japan were included in a multilocus sequence analysis (MLSA). Using a different typing system, three of these strains had previously been identified as being divergent from other LB spirochaete species and the name ‘ Borrelia yangtze ’ sp. nov. was proposed. The data presented here confirm that the genetic distance, calculated using sequences of MLSA housekeeping genes, to other known LB group spirochaete species was < 95 % and to Borrelia valaisiana was 96.67 % (which represents the most closely related species within the group of LB spirochaetes). This and the fact that these strains are ecologically distinct from B. valaisiana (rodent-transmitted vs bird-transmitted) provide strong support for the validation of the proposed species status. We suggest the name Borrelia yangtzensis sp. nov. The type strain is Okinawa-CW62 T ( = DSM 24625 T = JCM 17189 T ).",980,0,0,0,1,en,en,
1904,journal of medical microbiology,Multiplex assay (Mikrogen recomBead) for detection of serum IgG and IgM antibodies to 13 recombinant antigens of borrelia burgdorferi sensu lato in patients with neuroborreliosis: The more the better?,"[{'name': 'R. Dessau', 'affiliation': 'Slagelse Sygehus, Slagelse, Denmark'}]",10.1099/jmm.0.000009,2015.0,21,Article,"A multiplex-bead-based assay for the detection of serum antibodies to Borrelia burgdorferi sensu lato was evaluated. The assay contained 13 different antigens in both the IgG and the IgM assay; thus, a total of 26 measurement results were available from each sample. A total of 49 Danish patients with Lyme neuroborreliosis (LNB), 218 Danish blood donor controls, a set of 61 Swedish patients with LNB and 139 Swedish non-LNB patients investigated for suspected LNB were used. There are four parts developed in this study: a characterization of the sero-epidemiological antibody-response pattern, the construction of a diagnostic score, evaluation of the scoring method using an independent dataset and an assessment of the analytical quality of the multiplex assay. The VlsE IgG had the highest diagnostic value with an AUC (area under the curve) of 96% on the receiver operating characteristic curve. The OspC IgM had AUCs just above 80%. All the other antigens had both low quantitative reactivity and lower contrast in the patients with LNB compared to controls. The diagnostic value of the assay may be improved by using a logistic model giving a sensitivity of 90 and 79% for the specificities at 92 and 98%, respectively. Overall, the patients with LNB had serum reactivity in IgG VlsE, but modest antibody reactivity in the remaining 12 IgG and 13 IgM antibody measurements. Using a logistic regression model with five IgG and two IgM antigens, the sensitivity and specificity of the assay was improved; but the IgG VlsE component alone contributed most of the diagnostic contrast.",1589,0,0,0,1,en,en,
1905,journal of alzheimer's disease,Bacterial Amyloid and DNA are Important Constituents of Senile Plaques: Further Evidence of the Spirochetal and Biofilm Nature of Senile Plaques,"[{'name': 'J. Miklossy', 'affiliation': 'Prevention Alzheimer International Foundation, Switzerland'}]",10.3233/jad-160451,2016.0,53,Article,"Abstract. It has long been known that spirochetes form clumps or micro colonies in vitro and in vivo. Cortical spirochetal colonies in syphilitic dementia were considered as reproductive centers for spirochetes. Historic and recent data demonstrate that senile plaques in Alzheimer’s disease (AD) are made up by spirochetes. Spirochetes, are able to form biofilm in vitro . Senile plaques are also reported to contain elements of biofilm constituents. We expected that AβPP and Aβ (the main components of senile plaques) also occur in pure spirochetal biofilms, and bacterial DNA (an important component of biofilm) is also present in senile plaques. Histochemical, immunohistochemical, and in situ hybridization techniques and the TUNEL assay were used to answer these questions. The results obtained demonstrate that Aβ and DNA, including spirochete-specific DNA, are key components of both pure spirochetal biofilms and senile plaques in AD and confirm the biofilm nature of senile plaques. These results validate validate previous observations that AβPP and/or an AβPP-like amyloidogenic protein are an integral part of spirochetes, and indicate that bacterial and host derived Aβ are both constituents of senile plaques. DNA fragmentation in senile plaques further confirms their bacterial nature and provides biochemical evidence for spirochetal cell death. Spirochetes evade host defenses, locate intracellularly, form more resistant atypical forms and notably biofilms, which contribute to sustain chronic infection and inflammation and explain the slowly progressive course of dementia in AD. To consider co-infecting microorganisms is equally important, as multi-species biofilms result in a higher resistance to treatments and a more severe dementia.",1761,0,0,0,1,en,en,
1906,fems microbiology reviews,Impact of genomics on the understanding of microbial evolution and classification: The importance of Darwin's views on classification,"[{'name': 'R.S. Gupta', 'affiliation': 'McMaster University, Hamilton, Canada'}]",10.1093/femsre/fuw011,2016.0,40,Article,403 response,12,0,0,0,1,en,en,
1907,journal of immunology,CD83 modulates b cell activation and germinal center responses,"[{'name': 'L. Krzyzak', 'affiliation': 'Universitätsklinikum Erlangen, Erlangen, Germany'}]",10.4049/jimmunol.1502163,2016.0,28,Article,"Abstract. CD83 is a maturation marker for dendritic cells. In the B cell lineage, CD83 is expressed especially on activated B cells and on light zone B cells during the germinal center (GC) reaction. The function of CD83 during GC responses is unclear. CD83 −/− mice have a strong reduction of CD4 + T cells, which makes it difficult to analyze a functional role of CD83 on B cells during GC responses. Therefore, in the present study we generated a B cell–specific CD83 conditional knockout (CD83 B-cKO) model. CD83 B-cKO B cells show defective upregulation of MHC class II and CD86 expression and impaired proliferation after different stimuli. Analyses of GC responses after immunization with various Ags revealed a characteristic shift in dark zone and light zone B cell numbers, with an increase of B cells in the dark zone of CD83 B-cKO mice. This effect was not accompanied by alterations in the level of IgG immune responses or by major differences in affinity maturation. However, an enhanced IgE response was observed in CD83 B-cKO mice. Additionally, we observed a strong competitive disadvantage of CD83-cKO B cells in GC responses in mixed bone marrow chimeras. Furthermore, infection of mice with Borrelia burgdorferi revealed a defect in bacterial clearance of CD83 B-cKO mice with a shift toward a Th2 response, indicated by a strong increase in IgE titers. Taken together, our results show that CD83 is important for B cell activation and modulates GC composition and IgE Ab responses in vivo.",1510,0,0,0,1,en,en,
1908,bmc ecology,Environmental drivers of Ixodes ricinus abundance in forest fragments of rural European landscapes,"[{'name': 'S. Ehrmann', 'affiliation': 'Universität Freiburg im Breisgau, Freiburg im Breisgau, Germany'}]",10.1186/s12898-017-0141-0,2017.0,21,Article,"Background. The castor bean tick ( Ixodes ricinus ) transmits infectious diseases such as Lyme borreliosis, which constitutes an important ecosystem disservice. Despite many local studies, a comprehensive understanding of the key drivers of tick abundance at the continental scale is still lacking. We analyze a large set of environmental factors as potential drivers of I. ricinus abundance. Our multi-scale study was carried out in deciduous forest fragments dispersed within two contrasting rural landscapes of eight regions, along a macroclimatic gradient stretching from southern France to central Sweden and Estonia. We surveyed the abundance of I. ricinus, plant community composition, forest structure and soil properties and compiled data on landscape structure, macroclimate and habitat properties. We used linear mixed models to analyze patterns and derived the relative importance of the significant drivers. Results. Many drivers had, on their own, either a moderate or small explanatory value for the abundance of I. ricinus , but combined they explained a substantial part of variation. This emphasizes the complex ecology of I. ricinus and the relevance of environmental factors for tick abundance. Macroclimate only explained a small fraction of variation, while properties of macro- and microhabitat, which buffer macroclimate, had a considerable impact on tick abundance. The amount of forest and the composition of the surrounding rural landscape were additionally important drivers of tick abundance. Functional (dispersules) and structural (density of tree and shrub layers) properties of the habitat patch played an important role. Various diversity metrics had only a small relative importance. Ontogenetic tick stages showed pronounced differences in their response. The abundance of nymphs and adults is explained by the preceding stage with a positive relationship, indicating a cumulative effect of drivers. Conclusions. Our findings suggest that the ecosystem disservices of tick-borne diseases, via the abundance of ticks, strongly depends on habitat properties and thus on how humans manage ecosystems from the scale of the microhabitat to the landscape. This study stresses the need to further evaluate the interaction between climate change and ecosystem management on I. ricinus abundance.",2323,0,0,0,1,cy,en,
1909,ecology,Tick-borne disease risk in a forest food web,"[{'name': 'R. Ostfeld', 'affiliation': 'Institute of Ecosystem Studies, Millbrook, United States'}]",10.1002/ecy.2386,2018.0,52,Article,503 response,12,0,0,0,1,it,en,
1910,new microbes and new infections,"First report of Coxiella burnetii and Borrelia burgdorferi sensu lato in poultry red mites, Dermanyssus gallinae (Mesostigmata, Acari), related to urban outbreaks of dermatitis in Italy","[{'name': 'D. Raele', 'affiliation': 'Istituto Zooprofilattico Sperimentale della Puglia e della Basilicata, Foggia, Italy'}]",10.1016/j.nmni.2018.01.004,2018.0,18,Article,"The poultry red mite (PRM), Dermanyssus gallinae, is a nonburrowing haematophagous nest-dwelling ectoparasite of birds; occasionally it bites humans, inducing dermatitis. The possibility that this parasite may also be involved in transmission of pathogens is an additional concern. We investigated the presence of zoonotic agents in PRMs from bird nests and pets, and related them to urban outbreaks of dermatitis. A total of 98 PRMs from 12 outbreaks of PRM dermatitis that occurred in Italian cities from 2001 to 2017 were molecularly investigated for detection of Coxiella spp. (16S rRNA), Chlamydophila spp. (16S rRNA), Rickettsia spp. (17 kDa protein - encoding gene), Borrelia burgdorferi sensu lato ( groEL gene) and Bartonella spp. (16S–23S rRNA intergenic spacer). Of the 12 tested mite pools, one was positive for Coxiella burnetii (100% identity) and two for B. burgdorferi sensu lato (99% with Borrelia afzelii ). For the first time, the presence of B. burgdorferi sensu lato and C. burnetii is reported in PRMs from urban areas. Birds, mainly pigeons, can harbour both pathogens. Therefore, birds and their nest-dwelling PRMs may play a role in the epidemiology of these infections.",1195,0,0,0,1,en,en,
